cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,82962.02710552291,18.887512818858234,15.71791925570716,36.50059252273989,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,86204.28896824346,18.552091218436093,15.774768002475167,35.96364881792852,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,89573.26256105604,18.38985313373354,16.195951953343794,35.56222090393628,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,93073.89994003146,19.657843448800534,16.026434613120387,35.45910508146561,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,96711.34669391098,19.694579083729536,15.979047190911503,35.39748549144442,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,100490.94950760785,19.69711201750288,15.613707413952735,34.2214152510496,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,104418.26402130323,20.042655296522433,15.994108500536491,34.93099840117807,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,108499.06299668456,20.755505298470716,15.772229870309806,34.9402892652381,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,112739.34480233084,20.654138059437546,15.971422768995854,34.47887333407569,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,117145.342230718,19.578089387968266,16.49407330486688,34.13298861438622,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,121723.53165980367,19.636759845019203,16.535546385881084,34.25987644833513,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,126480.64257265873,20.037194953291383,16.347568082137574,34.686016639126024,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,131423.66744913795,19.919377092656525,16.58099823378862,33.913102262559185,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,136559.87204412988,19.70424424350284,16.605806125994274,34.087129673864595,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,141896.80606749377,19.83855521772629,16.673814197907582,33.15922006646935,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,147442.31428138222,18.89704005075813,16.97,33.141289956303005,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,153204.5480312611,19.3,17.083795424646063,32.98006053774999,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,159191.97722757657,20.251111816252468,17.327317436113994,33.038828049639875,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,165413.40279568103,20.24619834536888,16.79727740382077,32.283253636991326,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,171877.969612318,20.471564691243678,16.64,32.102217722262225,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,178595.1799476807,21.50451152027366,16.619039540856424,32.69436982717856,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,185574.90743280615,21.118828386011927,15.950439308761934,26.16460720761625,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,192827.4115728265,21.02116124480149,16.43,25.751668890709798,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,200363.3528274266,21.227218615253015,16.393263330969283,25.863631428048674,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,208193.80828065332,23.14809874624714,16.645896604341438,26.312708607377495,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,216330.28792313323,24.436440036831726,17.453638743327733,28.124357189246922,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,224784.7515706093,23.762777999814947,18.134375802201216,28.637552818783192,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,233569.62644368265,22.95642435357218,18.372405976901078,29.08409419956082,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,242697.8254345902,22.21704191160772,19.173455262864714,30.64905406693541,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,252182.7660878718,21.568329628712863,19.733987061630128,30.67331481662823,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,262038.3903228261,21.355332928672535,20.141179732264796,29.69464774751095,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,272279.1849267452,21.368722427430985,20.87837926045881,27.666649175424784,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,282920.20284905075,23.343705823833385,21.812975063770764,27.24802511755142,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,293977.08532763255,23.645624198210292,21.372870176489528,26.550345252688356,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,305466.0848799124,23.950899045864173,21.063859200003815,27.206225451269408,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,317404.0891924278,24.39148978582655,22.18145688919033,27.25032252092902,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,329808.6459440517,23.64027690877703,20.119441287476178,27.870662227834067,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,342697.98859933467,19.73616611434282,19.488487248748033,28.161284281454094,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,356091.06320988445,21.994323306149838,18.143078204683697,27.980608213503057,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,370007.5562631771,22.49618547216832,20.47084416931023,32.55,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,384467.9236197352,24.667866411608784,20.29548205438852,31.407233035091423,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,399493.42058120755,29.516741140780425,20.16,31.367416376110487,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,415106.1331335524,29.285411903006853,22.091629609449736,34.26738579674016,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,431329.0104112307,30.822876135885746,22.72641404826421,32.76,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,448185.8984301636,31.00678149881425,23.85,35.87301489756424,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,465701.57513899036,31.38510884510579,24.13067968149482,35.81923368558041,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,483901.78684020235,30.251591310348598,22.486441637041956,33.825702676373666,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,502813.2860346316,32.26672331210266,24.77031709936109,34.2884988932977,median-range,5,10001594
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__random__n64__os2__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,random,2,10000000,5000,0,0.999,primitive,exp3,64,522463.870744982,32.76445524858743,26.424586696274375,32.94034996154129,median-range,5,10001594
